stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
8694,3001682,85 Av+Carrollon Manor Apt,,38.955891,-76.868431,,
8695,1002602,Kennedy St NW+Georgia Av NW,,38.956177,-77.027702,,
8697,1002604,Missouri Av NW+2 St NW,,38.956192,-77.013351,,
8698,1002605,Western Av NW+River Rd NW,,38.956203,-77.091461,,
8699,1002606,5 St NW+Kennedy St NW,,38.956207,-77.019875,,
8700,1002607,Kennedy St NW+14 St NW,,38.956207,-77.032997,,
8706,2000008,Western Av+River Rd,,38.956253,-77.091545,,
8707,1002610,Kennedy St NW+Georgia Av NW,,38.956268,-77.027756,,
8709,1002612,Kennedy St NW+8 St NW,,38.956299,-77.024239,,
8711,1002614,Nebraska Av NW+Connecticut Av NW,,38.956326,-77.070145,,
8713,1002616,Kennedy St NW+8 St NW,,38.956367,-77.023842,,
8715,1002617,Georgia Av NW+Kennedy St NW,,38.955807,-77.028061,,
8717,1002619,Kennedy St NW+5 St NW,,38.956417,-77.019691,,
8718,1002620,Kennedy St NW+5 St NW,,38.956448,-77.020096,,
8722,1002623,Kennedy St NW+3 St NW,,38.95652,-77.015915,,
8723,3001684,Queens Chapel Rd+Hamilton Manor Dr,,38.956543,-76.96109,,
8724,3001685,Baltimore Av+Longfellow St,,38.956612,-76.940041,,
8725,1002624,5 St NW+Kennedy St NW,,38.9566,-77.019936,,
8727,1002625,Chillum Pl NE+Kennedy St NE,,38.956673,-76.998436,,
8729,1002626,3 St NW+Kennedy St NW,,38.956692,-77.016167,,
8738,3001689,Eastern Av+Jamaica St,,38.956902,-76.99115,,
8740,3001691,Finns Ln+Fury Ln,,38.956932,-76.883514,,
8744,3001694,Annapolis Rd+85 Av,,38.957012,-76.870842,,
8746,1002628,Riggs Rd NE+South Dakota Av NE,,38.957016,-77.001968,,
8748,1002629,14 St NW+Longfellow St NW,,38.957077,-77.033455,,
8749,1002630,Riggs Rd NE+South Dakota Av NE,,38.957218,-77.002266,,
8751,1002631,14 St NW+Longfellow St NW,,38.957199,-77.033318,,
8753,3001697,Annapolis Rd+85 Av,,38.957207,-76.870033,,
8759,3001700,Queens Chapel Rd+Lancer Dr,,38.957397,-76.959633,,
8760,3001701,Baltimore Av+Longfellow St,,38.95742,-76.940018,,
8764,3001703,Queens Chapel Rd+Lancer Dr,,38.957462,-76.959793,,
8765,3001704,Riverdale Rd+Heritage Square Apt,,38.957493,-76.874283,,
8767,1002635,Connecticut Av NW+Huntington St NW,,38.957554,-77.071205,,
8769,3001705,Riverdale Rd+The Shoppes,,38.957607,-76.874207,,
8776,3001709,Kenilworth Av+Nicholson St,,38.957806,-76.921165,,
8778,1002638,N Capitol St NW+Longfellow St NW,,38.957829,-77.009109,,
8779,1002639,Connecticut Av NW+Huntington St NW,,38.957859,-77.071541,,
8782,3001711,Sargent Rd+Chillum Rd,,38.958023,-76.98748,,
8785,1002640,Georgia Av NW+Madison St NW,,38.958157,-77.028183,,
8787,3001713,Chillum Rd+Sargent Rd,,38.958168,-76.98661,,
8790,1002641,Nebraska Av NW+Ingomar Pl NW,,38.958214,-77.068542,,
8793,3001716,Chillum Rd+Sargent Rd,,38.958302,-76.986656,,
8795,1002642,N Capitol St NE+Madison St NE,,38.958504,-77.008949,,
8797,1002643,Riggs Rd NE+Chillum Pl NE,,38.958473,-77.001198,,
8798,1002644,Nebraska Av NW+Ingomar Pl NW,,38.958481,-77.06842,,
8800,3001719,Riverdale Rd+#7773,,38.958508,-76.87529,,
8801,1002645,Georgia Av NW+Madison St NW,,38.958511,-77.028275,,
8802,1002646,Wisconsin Av NW+Jenifer St NW,,38.958511,-77.084625,,
8803,3001720,Finns Ln+Kidmore Ln,,38.958572,-76.885643,,
8805,1002647,5 St NW+Madison St NW,,38.958611,-77.019829,,
8808,2000010,Western Av+Cortland Rd,,38.958679,-77.088547,,
8809,3001722,Riverdale Rd+Heritage Square Apt,,38.958694,-76.875313,,
8811,1002648,Wisconsin Av NW+Jenifer St NW,,38.958759,-77.084633,,
8812,3001724,Ager Rd+Lancer Dr,,38.958,-76.967575,,
8813,1002649,New Hampshire Av NE+Madison St NE,,38.958862,-77.007591,,
8814,1002650,New Hampshire Av NE+Madison St NE,,38.958866,-77.007477,,
8818,1002652,Riggs Rd NE+Chillum Pl NE,,38.958897,-77.001083,,
8824,1002653,Nebraska Av NW+Nevada Av NW,,38.959152,-77.067642,,
8825,3001727,Riverdale Rd+57 Av,,38.959175,-76.918732,,
8826,1002654,14 St NW+Montague St NW,,38.959183,-77.03334,,
8828,1002655,Nicholson St NE+6 St NE,,38.959209,-76.997612,,
8831,3001729,Riverdale Rd+57 Av,,38.959263,-76.918625,,
8835,3001730,Baltimore Av+Ogelthorpe St,,38.959381,-76.939728,,
8836,1002656,14 St NW+Montague St NW,,38.959415,-77.033554,,
8838,1002657,Connecticut Av NW+Jocelyn St NW,,38.959473,-77.072311,,
8840,3001732,Chillum Rd+Twin Oak Dr,,38.959511,-76.98893,,
8842,3001733,Queens Chapel Rd+#5805,,38.959534,-76.956856,,
8843,1002658,Nebraska Av NW+Nevada Av NW,,38.95966,-77.067451,,
8844,3001734,85 Av+Longfellow St,,38.959564,-76.869759,,
8846,3001735,Riverdale Rd+Fontainebleau Dr,,38.959602,-76.87767,,
8848,3001736,Chillum Rd+Twin Oak Dr,,38.959606,-76.989365,,
8849,3001737,42 Av+Oglethorpe St,,38.959576,-76.946465,,
8850,3001738,Riverdale Rd+Mahoney Dr,,38.959644,-76.877388,,
8851,3001739,Baltimore Av+Oglethorpe St,,38.959644,-76.939781,,
8852,3001740,85 St+Longfellow St,,38.959606,-76.870064,,
8853,1002659,Connecticut Av NW+Jocelyn St NW,,38.959805,-77.072678,,
8859,2000013,Western Av+44 St,,38.960014,-77.086792,,
8863,1002661,5 St NW+Nicholson St NW,,38.960075,-77.019829,,
8865,3001745,Ager Rd+Kirkwood Pl,,38.959545,-76.968346,,
8866,3001746,Riverdale Rd+#7620,,38.960102,-76.879585,,
8867,3001747,Ager Rd+29 Av,,38.960102,-76.968422,,
8871,1002662,Blair Rd NW+Nicholson St NW,,38.960274,-77.009148,,
8873,3001751,Chillum Rd+10 Pl,,38.960239,-76.990334,,
8874,1002663,Riggs Rd NE+Nicholson St NE,,38.960239,-76.999992,,
8876,1002664,5 St NW+Nicholson St NW,,38.960274,-77.019943,,
8886,3001753,Queens Chapel Rd+Nicholson St,,38.960609,-76.955391,,
8887,2000016,Willard Av+River Rd,,38.960609,-77.096634,,
8890,3001755,Chillum Rd+Chillumgate Rd,,38.960636,-76.991325,,
8891,2000017,Willard Av+River Rd,,38.960655,-77.096741,,
8892,1002669,Nebraska Av NW+Broad Branch Rd NW,,38.960659,-77.066391,,
8895,3001757,85 Av+Legation Rd,,38.960724,-76.869843,,
8896,3001758,Riverdale Rd+Current Apt,,38.960724,-76.92688,,
8897,1002670,Riggs Rd NE+Nicholson St NE,,38.960735,-76.999245,,
8898,1002671,Nebraska Av NW+Military Rd NW,,38.960785,-77.066444,,
8901,1002672,Connecticut Av NW+Military Rd NW,,38.960854,-77.07312,,
8902,1002673,Blair Rd NW+Oglethorpe St NW,,38.960884,-77.009644,,
8905,3001761,Chillum Rd+Chillumgate Rd,,38.96093,-76.991676,,
8909,1002675,Military Rd NW+32 St NW,,38.960949,-77.064148,,
8910,1002676,Military Rd NW+31 St NW,,38.960953,-77.062408,,
8912,3001762,Riverdale Rd+Mustang Dr,,38.960876,-76.91053,,
8913,1002677,Military Rd NW+27 St NW,,38.960873,-77.055717,,
8915,1002679,Military Rd NW+27 St NW,,38.961121,-77.056,,
8918,3001763,Riverdale Rd+64 Av,,38.960979,-76.907425,,
8919,3001764,Riverdale Rd+Mustang Dr,,38.961071,-76.910957,,
8920,1002680,Riggs Rd NE+6 St NE,,38.961067,-76.998848,,
8922,1002681,Military Rd NW+32 St NW,,38.961102,-77.063637,,
8923,3001765,42 Av+Oliver St,,38.961105,-76.94632,,
8924,1002682,Military Rd NW+31 St NW,,38.961117,-77.06237,,
8926,3001766,Riverdale Rd+Taylor Rd,,38.961143,-76.929718,,
8928,3001767,Finns Ln+Riverdale Rd,,38.961193,-76.887268,,
8930,3001769,Riverdale Rd+64 Av,,38.961201,-76.907356,,
8931,1002684,Blair Rd NW+Oglethorpe St NW,,38.961216,-77.009583,,
8932,1002685,Connecticut Av NW+Military Rd NW,,38.96122,-77.073471,,
8934,3001770,Finns Ln+Riverdale Rd,,38.961258,-76.88739,,
8935,2000021,River Rd+Ventnor Rd,,38.961266,-77.098419,,
8937,1002686,14 St NW+Missouri Av NW,,38.961281,-77.033356,,
8938,1002687,14 St NW+Oglethorpe St NW,,38.961308,-77.033463,,
8939,3001771,Riverdale Rd+67 Av,,38.961315,-76.902939,,
8940,3001772,Riverdale Rd+49 Av,,38.961315,-76.930977,,
8944,2000023,Friendship Heights+Bay J,,38.961372,-77.085106,,
8945,2000024,Friendship Heights+Bay C,,38.961384,-77.085693,,
8947,3001773,Riverdale Rd+Lamont Dr,,38.961411,-76.882713,,
8949,3001775,Westbrook Dr+85 Av,,38.961327,-76.86985,,
8950,2000026,River Rd+Ventnor Rd,,38.961426,-77.098457,,
8951,1002689,Military Rd NW+Oregon Av NW,,38.961548,-77.0532,,
8953,3001776,Annapolis Rd+Princess Garden Pkwy,,38.961487,-76.862617,,
8954,3001777,Riverdale Rd+Lamont Dr,,38.961491,-76.882797,,
8957,1002691,Georgia Av NW+Rock Creek Ford Rd NW,,38.961548,-77.02803,,
8960,3001780,Kenilworth Av+Quintana St,,38.961613,-76.919518,,
8961,3001781,Riggs Rd+Berkshire Dr,,38.96162,-76.996521,,
8963,3001782,42 Av+Oliver St,,38.961628,-76.946396,,
8967,3001784,Riggs Rd+Eastern Av NE,,38.96175,-76.996811,,
8968,3001785,Chillum Rd+Riggs Rd,,38.961765,-76.993538,,
8973,3001786,Ager Rd+Nicholson St,,38.961853,-76.969597,,
8974,3001787,Chillum Rd+Riggs Rd,,38.961868,-76.993462,,
8975,3001788,Riverdale Rd+67 Ct,,38.962093,-76.90242,,
8979,3001791,Annapolis Rd+Princess Garden Pkwy,,38.961975,-76.862526,,
8980,3001792,Riggs Rd+Chillum Rd,,38.961987,-76.994675,,
8983,3001794,Queens Chapel Rd+Oliver St,,38.962063,-76.953659,,
8984,2000031,Willard Av+Friendship Bl,,38.962074,-77.089539,,
8986,3001795,Riverdale Rd+Finns Ln,,38.962101,-76.886696,,
8987,3001796,Riverdale Rd+Finns Ln,,38.962112,-76.886833,,
8990,3001798,Baltimore Av+Riverdale Rd,,38.96217,-76.939354,,
8991,3001799,Westbrook Dr+Madison St,,38.962223,-76.870186,,
8992,3001800,Princess Garden Pkwy+Annapolis Rd,,38.962238,-76.863586,,
8993,1002694,Connecticut Av NW+Legation St NW,,38.962242,-77.074081,,
8995,1002695,Missouri Av NW+16 St NW,,38.962311,-77.036018,,
8998,3001802,Baltimore Av+Riverdale Rd,,38.962383,-76.939423,,
9001,2000033,Willard Av+Shoemaker Farm Ln,,38.962414,-77.0914,,
9005,1002697,New Hampshire Av NE+Peabody St NE,,38.962456,-77.004875,,
9006,2000034,Willard Av+Shoemaker Farm Ln,,38.962467,-77.091377,,
9007,3001805,Riggs Rd+Sheridan St,,38.962482,-76.992775,,
9008,1002698,New Hampshire Av NE+Peabody St NE,,38.962498,-77.004822,,
9009,1002699,Kansas Av NW+Blair Rd NW,,38.962498,-77.010506,,
9010,1002700,5 St NW+Peabody St NW,,38.962559,-77.019836,,
9011,3001806,Princess Garden Pkwy+Annapolis Rd,,38.962551,-76.863838,,
9014,2000035,River Rd+Greystone St,,38.962566,-77.100502,,
9019,2000036,Willard Av+N Park Av,,38.962704,-77.094109,,
9020,3001811,Riverdale Rd+67 Pl,,38.962814,-76.901451,,
9021,2000037,Willard Av+N Park Av,,38.962723,-77.093437,,
9022,1002701,5 St NW+Peabody St NW,,38.962811,-77.019958,,
9024,1002702,Connecticut Av NW+Livingston St NW,,38.962891,-77.074265,,
9025,1002703,Kansas Av NW+Peabody St NW,,38.962898,-77.010384,,
9029,1002706,Military Rd NW+16 St NW,,38.962994,-77.037682,,
9030,3001813,Westbrook Dr+Nicholson St,,38.962948,-76.871056,,
9031,3001814,Sargent Rd+Ray Rd,,38.963039,-76.984474,,
9034,3001816,Queens Chapel Rd+Oliver St,,38.963123,-76.952812,,
9035,2000038,River Rd+Little Falls Pkwy,,38.963158,-77.101395,,
9039,1002708,Connecticut Av NW+Livingston St NW,,38.963249,-77.074669,,
9043,1002709,Western Av NW+Livingston St NW,,38.963333,-77.082474,,
9045,3001818,42 Av+Queensbury Rd,,38.963387,-76.946159,,
9046,3001819,42 Av+Queensbury Rd,,38.963409,-76.946297,,
9047,2000040,River Rd+Butler Rd,,38.963421,-77.10154,,
9051,3001820,Chillum Rd+#812,,38.963463,-76.995926,,
9053,3001822,Riverdale Rd+Martins Ln,,38.963486,-76.889435,,
9055,3001824,Riverdale Rd+Martins Ln,,38.96349,-76.889328,,
9056,3001825,Chillum Rd+#815,,38.963509,-76.996094,,
9057,1002710,Georgia Av NW+Quackenbos St NW,,38.963531,-77.027771,,
9060,3001826,Queensbury Rd+42 Pl,,38.963615,-76.944962,,
9061,3001827,Kenilworth Av+Rittenhouse St,,38.96365,-76.919228,,
9062,3001828,Queensbury Rd+42 Pl,,38.963715,-76.944946,,
9066,3001832,Queensbury Rd+41 Av,,38.963779,-76.948273,,
9069,1002713,14 St NW+Ft Stevens Dr NW,,38.963818,-77.033295,,
9071,1002714,Georgia Av NW+Quackenbos St NW,,38.963882,-77.027855,,
9073,3001837,Ager Rd+Oglethorpe St,,38.963924,-76.971748,,
9077,3001840,Westbrook Dr+Oglethorpe St,,38.96413,-76.871475,,
9078,2000041,River Rd+Dorsey Ln,,38.964859,-77.103622,,
9082,3001844,Riggs Rd+Fairoak Av,,38.964211,-76.989952,,
9084,1002715,14 St NW+Ft Stevens Dr NW,,38.964226,-77.033485,,
9085,3001845,Riverdale Rd+Chestnut Ridge Apt,,38.96423,-76.893951,,
9087,3001846,Riverdale Rd+#6901,,38.964268,-76.895432,,
9088,3001847,Belcrest Rd+Queens Chapel Rd,,38.964275,-76.95266,,
9089,3001848,Riverdale Rd+Chestnut Ridge Apt,,38.964287,-76.893471,,
9090,1002716,5 St NW+Quintana Pl NW,,38.96431,-77.019836,,
9091,3001849,Riverdale Rd+Auburn Av,,38.96431,-76.897186,,
9093,2000042,River Rd+Dorsey Ln,,38.964336,-77.103157,,
9095,3001852,Riverdale Rd+Auburn Av,,38.964382,-76.896378,,
9096,3001853,Lanham Severn Rd+Cipriano Rd,,38.964394,-76.85939,,
9097,3001854,Riverdale Rd+Auburn Av,,38.964401,-76.897789,,
9099,1002717,Kansas Av NW+Chillum Pl NW,,38.964542,-77.009232,,
9102,1002720,New Hampshire Av NE+Rittenhouse St NE,,38.964573,-77.00322,,
9103,3001855,Princess Garden Pkwy+City Hall,,38.964619,-76.864204,,
9104,1002721,Connecticut Av NW+McKinley St NW,,38.964668,-77.075279,,
9107,3001856,Riggs Rd+Fairoak Av,,38.964767,-76.989639,,
9108,1002723,New Hampshire Av NE+Rittenhouse St NE,,38.96479,-77.003181,,
9109,1002724,Kansas Av NE+Chillum Pl NE,,38.964798,-77.008629,,
9118,1002730,McKinley St NW+Connecticut Av NW,,38.964855,-77.075874,,
9119,1002731,McKinley St NW+Chevy Chase Pkwy NW,,38.964859,-77.071846,,
9127,1002736,McKinley St NW+Western Av NW,,38.964935,-77.079796,,
9128,3001861,Chillum Rd+Eastern Av NE,,38.964947,-77.000992,,
9131,3001862,Auburn Av+Riverdale Rd,,38.964924,-76.896538,,
9132,1002739,McKinley St NW+Chevy Chase Pkwy NW,,38.964973,-77.071205,,
9133,1002740,McKinley St NW+Connecticut Av NW,,38.964977,-77.076172,,
9137,3001865,Princess Garden Pkwy+City Hall,,38.965015,-76.864426,,
9139,3001867,Westbrook Dr+Oliver St,,38.964947,-76.872688,,
9140,3001868,Auburn Av+Riverdale Rd,,38.964855,-76.896759,,
9142,1002743,Connecticut Av NW+McKinley St NW,,38.965088,-77.075768,,
9145,1002744,5 St NW+Rittenhouse St NW,,38.965092,-77.019943,,
9146,1002745,Georgia Av NW+Rittenhouse St NW,,38.965157,-77.027756,,
9152,1002748,Georgia Av NW+Rittenhouse St NW,,38.965298,-77.027588,,
9153,1002749,Eastern Av NE+New Hampshire Av NE,,38.965359,-77.001976,,
9154,3001869,East-West Hwy+44 Av,,38.965416,-76.941254,,
9155,3001870,Westbrook Dr+Powhatan St,,38.965435,-76.872902,,
9156,3001871,Ager Rd+Powhatan Rd,,38.965488,-76.973473,,
9157,3002570,Hyattsville Crossing+Bay G,,38.965492,-76.956062,,
9160,3001874,Baltimore Av+Sheridan St,,38.965672,-76.938858,,
9161,3001875,Cipriano Rd+10 St,,38.965721,-76.858765,,
9162,3001876,Belcrest Rd+East-West Hwy,,38.966015,-76.954216,,
9163,3001877,East-West Hwy+43 St,,38.965748,-76.942787,,
9166,1002750,14 St NW+Sheridan St NW,,38.965927,-77.033279,,
9167,3001879,Ager Rd+Powhatan Rd,,38.965935,-76.973701,,
9168,3001880,Powhatan St+Westbrook Dr,,38.965961,-76.873367,,
9169,3001881,Auburn Av+1 St,,38.966003,-76.896011,,
9171,3001882,Lanham Severn Rd+#9125,,38.966091,-76.856926,,
9172,3001883,Riggs Rd+Ray Rd,,38.966122,-76.987976,,
9173,3001884,New Hampshire Av+Eastern Av NE,,38.966137,-77.001999,,
9174,1002751,N Capitol St NW+Sheridan St NW,,38.966145,-77.009056,,
9175,2000044,River Rd+Ridgefield Rd,,38.96619,-77.105728,,
9176,3001885,East-West Hwy+42 Av,,38.966209,-76.946167,,
9177,3001886,Riggs Rd+Ray Rd,,38.966228,-76.988159,,
9178,1002752,14 St NW+Sheridan St NW,,38.96629,-77.03347,,
9179,3001887,East-West Hwy+Queens Chapel Rd,,38.966309,-76.950165,,
9180,2000045,River Rd+Brookside Dr,,38.966358,-77.105736,,
9181,3001888,Auburn Av+1 St,,38.966362,-76.895996,,
9182,3001889,New Hampshire Av+Eastern Av NE,,38.966366,-77.00209,,
9183,3001890,Sargent Rd+Balfour Dr,,38.966496,-76.983475,,
9184,3001891,East-West Hwy+Belcrest Rd,,38.96645,-76.953217,,
9185,1002753,5 St NW+Sheridan St NW,,38.966496,-77.019836,,
9187,1002754,Chevy Chase Terminal+Connecticut Av NW,,38.966541,-77.077148,,
9188,3001892,East-West Hwy+Adelphi Rd,,38.96656,-76.94957,,
9190,3001893,Sargent Rd+Balfour Dr,,38.96661,-76.983353,,
9195,3001897,85 Pl+Powhatan St,,38.966755,-76.872139,,
9198,3001900,85 Pl+Powhatan St,,38.966896,-76.872055,,
9200,1002757,Nebraska Av NW+Oliver St NW,,38.966908,-77.061302,,
9201,3001901,Baltimore Av+Tuckerman St,,38.96685,-76.938858,,
9202,1002758,5 St NW+Somerset Pl NW,,38.966801,-77.019966,,
9208,1002761,Kansas Av NE+Tuckerman St NE,,38.967045,-77.006981,,
9210,1002762,Georgia Av NW+Tuckerman St NW,,38.96711,-77.027405,,
9211,1002763,Eastern Av NE+5 Av NE,,38.967155,-77.004272,,
9215,3001907,Auburn Av+2 St,,38.9674,-76.895401,,
9218,1002765,Eastern Av NE+Tuckerman St NE,,38.967495,-77.004829,,
9220,3001909,Toledo Ter+East-West Hwy,,38.968025,-76.962227,,
9221,3001910,River Rd+Kenilworth Av,,38.967442,-76.919678,,
9222,3001911,River Rd+Kenilworth Av,,38.967564,-76.919052,,
9223,3001912,Kenilworth Av+Tennyson St,,38.967583,-76.917908,,
9225,1002767,Georgia Av NW+Piney Branch Rd NW,,38.967724,-77.027504,,
9227,3001914,Lanham Severn Rd+Main St,,38.967754,-76.854767,,
9228,3001915,Auburn Av+2 St,,38.967808,-76.895393,,
9231,3001917,Kenilworth Av+Tennyson St,,38.967915,-76.917946,,
9236,1002769,Utah Av NW+Patterson Pl NW,,38.968052,-77.061264,,
9239,1002770,Kansas Av NE+Eastern Av NE,,38.968189,-77.006279,,
9240,1002771,Utah Av NW+Patterson St NW,,38.968204,-77.06144,,
9241,3001919,Toledo Ter+East-West Hwy,,38.96822,-76.962021,,
9243,3001920,Baltimore Av+Underwood St,,38.96825,-76.938477,,
9244,1002772,Eastern Av NE+Kansas Av NE,,38.968323,-77.005882,,
9248,3001921,New Hampshire Av+Sheridan St,,38.968403,-77.000328,,
9250,1002774,Eastern Av NE+Kansas Av NE,,38.968433,-77.005913,,
9251,1002775,5 St NW+Underwood St NW,,38.968506,-77.019821,,
9252,3001923,Sargent Rd+Riggs Rd,,38.968468,-76.983917,,
9256,3001924,Cipriano Rd+7 St,,38.968521,-76.858803,,
9260,3001925,New Hampshire Av+Sheridan St,,38.968571,-77.000465,,
9262,3001926,Auburn Av+3 St,,38.968765,-76.894882,,
9263,1002776,N Capitol St NW+Underwood Pl NW,,38.9688,-77.009125,,
9264,3001927,Baltimore Av+Underwood St,,38.968555,-76.938622,,
9265,3001928,Sargent Rd+Riggs Rd,,38.968845,-76.983932,,
9266,1002777,5 St NW+Underwood St NW,,38.968769,-77.019966,,
9268,1002779,Georgia Av NW+Underwood St NW,,38.968884,-77.027252,,
9271,3001929,Cipriano Rd+Spring Av,,38.96896,-76.858917,,
9273,2000047,River Rd+Dorset Av,,38.968979,-77.109756,,
9280,1002780,14 St NW+Underwood St NW,,38.969147,-77.033463,,
9281,3001936,Auburn Av+3 St,,38.969154,-76.894814,,
9283,1002781,14 St NW+Underwood St NW,,38.969158,-77.03334,,
9286,3001937,East-West Hwy+23 Av,,38.969231,-76.974174,,
9288,3001938,Kenilworth Av+Sarvis Av,,38.969254,-76.917137,,
9290,3001939,East-West Hwy+23 Av,,38.969452,-76.973999,,
9294,3001940,85 Pl+Fremont St,,38.969521,-76.872108,,
9296,1002783,Utah Av NW+Rittenhouse St NW,,38.969555,-77.061829,,
9300,1002784,Utah Av NW+Rittenhouse St NW,,38.969658,-77.062019,,
9304,3001943,River Rd+Rivertech Ct,,38.969749,-76.926514,,
9305,3001944,Princess Garden Pkwy+Hickory Hill Av,,38.969795,-76.865463,,
9307,3001945,23 Av+Sheridan St,,38.969757,-76.972832,,
9308,3001946,Carrollton Pkwy+Lamont Dr,,38.969872,-76.880104,,
9309,3001947,Toledo Rd+Belcrest Rd,,38.969848999999996,-76.953209,,
9312,3001949,Kenilworth Av+Sarvis Av,,38.969978,-76.916466,,
9313,3001950,Toledo Rd+Adelphi Rd,,38.969997,-76.950027,,
9314,2000050,River Rd+Springfield Dr,,38.970001,-77.112373,,
9315,3001951,Lamont Dr+Carrollton Pkwy,,38.969933,-76.880493,,
9317,3001953,River Rd+Rivertech Ct,,38.969505,-76.92662,,
9318,3001954,Toledo Ter+Toledo Pl,,38.970024,-76.960983,,
9319,1002787,Georgia Av NW+Van Buren St NW,,38.970047,-77.027328,,
9320,3001955,85 Pl+Fremont St,,38.970058,-76.872093,,
9322,3001956,Toledo Ter+Toledo Pl,,38.970066,-76.960686,,
9323,3001957,Toledo Rd+Adelphi Rd,,38.970097,-76.949753,,
9324,3001958,Riggs Rd+Dayton Rd,,38.970131,-76.981575,,
9327,3001959,Lanham Severn Rd+93 Pl,,38.970192,-76.850731,,
9328,3001960,Carrollton Pkwy+Quentin St,,38.970173,-76.877441,,
9329,3001961,Princess Garden Pkwy+Hickory Hill Av,,38.97023,-76.865654,,
9331,1002789,Georgia Av NW+Van Buren St NW,,38.97023,-77.027145,,
9332,3001962,Carrollton Pkwy+Quentin St,,38.970268,-76.877403,,
9334,3001964,Riggs Rd+Dayton Rd,,38.970299,-76.981697,,
9335,3001965,East-West Hwy+Ager Rd,,38.970337,-76.977226,,
9336,3001966,Lanham Severn Rd+93 Pl,,38.970341,-76.850624,,
9337,3001967,Belcrest Rd+Toledo Rd,,38.970379,-76.953979,,
9344,1002791,Utah Av NW+31 St NW,,38.970577,-77.062561,,
9345,2000051,River Rd+Ogden Rd,,38.97068,-77.116135,,
9346,3001971,New Hampshire Av+Ray Rd,,38.970619,-76.998688,,
9349,1002792,Utah Av NW+31 St NW,,38.970814,-77.062851,,
9354,3001975,Cipriano Rd+Hickory Hill Av,,38.970959,-76.858719,,
9358,1002794,5 St NW+Whittier St NW,,38.97105,-77.019958,,
9359,1002795,5 St NW+Whittier St NW,,38.971157,-77.019829,,
9364,3001980,New Hampshire Av+Poplar Av,,38.971268,-76.998474,,
9365,3001981,Toledo Ter+The Seville,,38.971291,-76.957077,,
9366,3001982,Toledo Ter+The Seville,,38.971291,-76.95739,,
9368,3001984,East-West Hwy+19 Pl,,38.97131,-76.9785,,
9369,1002796,Utah Av NW+31 Pl NW,,38.971329,-77.063118,,
9372,3001985,Kenilworth Av+Campus Dr,,38.971436,-76.915894,,
9373,3001986,Auburn Av+Chestnut Av,,38.971478,-76.893646,,
9374,3001987,Auburn Av+Chestnut Av,,38.971481,-76.893784,,
9375,1002797,Eastern Av NW+Whittier St NW,,38.971493,-77.009872,,
9376,3001988,MD 212+East-West Hwy,,38.971531,-76.980232,,
9381,3001991,Riggs Rd+East-West Hwy,,38.971607,-76.979828,,
9382,1002800,Lindsay Dr NW+Knollwood,,38.971611,-77.055824,,
9383,1002801,Utah Av NW+31 Pl NW,,38.971611,-77.0634,,
9389,3001994,Lamont Dr+Quentin St,,38.971756,-76.880791,,
9390,3001995,Lanham-Severn Rd+94 Av,,38.971775,-76.847672,,
9391,1002803,14 St NW+Aspen St NW,,38.971806,-77.03334,,
9393,3001996,Good Luck Rd+Kenilworth Av,,38.971855,-76.912216,,
9394,3001997,Good Luck Rd+Sora Ln,,38.971874,-76.909355,,
9395,3001998,Good Luck Rd+Silk Tree Dr,,38.971886,-76.906319,,
9398,1002804,14 St NW+Aspen St NW,,38.971951,-77.033432,,
9400,3002000,Lanham-Severn Rd+94 Av,,38.971989,-76.84742,,
9401,3002001,Good Luck Rd+Silk Tree Dr,,38.972,-76.90728,,
9404,3002004,Lamont Dr+Quentin St,,38.972019,-76.880989,,
9407,3002005,23 Av+Woodberry St,,38.972183,-76.971786,,
9408,3002006,River Rd+American Physics Bldg,,38.972191,-76.928291,,
9410,1002807,Aspen St NW+13 Pl NW,,38.972221,-77.027901,,
9414,1002809,Aspen St NW+Georgia Av NW,,38.972267,-77.027725,,
9416,3002007,Carrollton Pkwy+Fairbanks St,,38.972286,-76.875008,,
9418,3002008,Good Luck Rd+Oakland Av,,38.972363,-76.895668,,
9420,2001137,Eastern Av+Walnut Av,,38.972679,-77.011162,,
9421,3002010,Carrollton Pkwy+Fairbanks St,,38.972511,-76.874771,,
9422,3002011,Good Luck Rd+Ian St,,38.972527,-76.891243,,
9423,1002812,Eastern Av NW+Walnut St NW,,38.972538,-77.011147,,
9424,1002813,Utah Av NW+Tennyson St NW,,38.972683,-77.064034,,
9425,3002012,Baltimore Av+Queens Chapel Rd,,38.972561,-76.937981,,
9426,3002013,East-West Hwy+MD 212,,38.972572,-76.980438,,
9427,3002014,85 Pl+Ravenswood Rd,,38.97258,-76.872505,,
9431,3002015,New Hampshire Av+Belford Pl,,38.972675,-76.996948,,
9435,3002016,Baltimore Av+Amherst Rd,,38.972782,-76.937752,,
9436,3002017,East-West Hwy+MD 212,,38.972858,-76.980591,,
9438,3002018,Lanham-Severn Rd+Seabrook Rd,,38.972908,-76.84549,,
9440,1002816,Utah Av NW+Tennyson St NW,,38.973045,-77.064423,,
9441,3002019,85 Pl+Carrollton Pkwy,,38.973087,-76.872749,,
9442,3002020,Dean Dr+Northwest Dr,,38.973232,-76.960709,,
9444,3002021,Good Luck Rd+Harland St,,38.973171,-76.888992,,
